OSEBuildingID,PrimaryPropertyType,PropertyName,Address,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),TotalGHGEmissions
49791,Mid-Rise Multifamily,Vox,1527 15th Avenue,1728800066,3,EAST,2013,1,6,51424,0,51424,Multifamily Housing,51424,24.10000038,24.60000038,74.69999695,76.19999695,1240924.625,1265137.75,0,356011,1214710,262.1499939,26215,9.86
49858,K-12 School,The Northwest School 401,401 Pike,8725600410,3,EAST,2014,1,2,35780,0,35780,K-12 School,38000,76.59999847,78,203.3999939,204.6999969,2912264,2962615.25,0,654810.625,2234214,6780.5,678050,51.59
49792,Mid-Rise Multifamily,LEILANI ON GREENWOOD,10215 Greenwood Ave. N,3626039001,6,NORTHWEST,2013,3,5,198202,0,198202,Multifamily Housing,198202,32.40000153,33.5,71.40000153,73.59999847,6413181.5,6631734.5,0,1040006.188,3548501,28646.80078,2864680,176.88
49793,Large Office,Interbay Worklofts,1631 15th Ave W.,7666201610,7,MAGNOLIA / QUEEN ANNE,2013,1,3,105061,28217,76844,Office,83533,16.29999924,17,51.20000076,53.40000153,1363191.625,1420513.25,0,399528.5938,1363192,0,0,9.5
49796,Mid-Rise Multifamily,Youngstown Flats,4040 26th Ave SW,2444600025,1,DELRIDGE,2013,1,6,227672,0,227672,Multifamily Housing,227672,23.10000038,23.79999924,70,72.19999695,5258024.5,5415620,0,1460978.625,4984859,2731.649902,273165,49.26
49797,Small- and Mid-Sized Office,Seattle Goodwill Job Training/ Education Center,700 Dearborn Place South,7134300080,3,DOWNTOWN,2013,1,3,62662,14989,47673,Office,47000,53.20000076,55.90000153,164.6000061,172.8999939,2502131,2626698.25,0,716470.875,2444599,575.3199463,57532,20.1
49798,Low-Rise Multifamily,ID 4369082 - The Wally,4111 Stone Way N,72000090,4,LAKE UNION,2013,1,4,28200,0,28200,Multifamily Housing,26000,30.20000076,31.79999924,94.69999695,100,784329.5,827881.125,0,229873.7969,784329,0,0,5.47
49800,Low-Rise Multifamily,Belay Apartments Ballard,6559 15th Ave NW,7518500220,6,BALLARD,2013,1,4,83999,0,83999,Multifamily Housing,83999,27.70000076,28.5,64.80000305,66.59999847,2330242,2393270.25,0,420336.5,1434188,8960.540039,896054,57.59
49802,Hotel,Hotel Ballard,5216 Ballard Ave NW,2767702985,6,BALLARD,2013,1,4,62381,22948,39433,Hotel,60245,58,58,182.3000031,182.3000031,3497215.5,3497215.5,0,1024975.125,3497215,0,0,24.38
49821,Low-Rise Multifamily,107 ON GREENWOOD APTS,10570 GREENWOOD AVE N,8911000330,5,NORTHWEST,2013,1,4,49970,0,49970,Multifamily Housing,37419,33.09999847,33.09999847,103.8000031,103.8000031,1237252.75,1237252.75,0,362618,1237253,0,0,8.63
49822,High-Rise Multifamily,Joseph Arnold Lofts (The Joe),62 Cedar Street,653000395,7,DOWNTOWN,2013,1,13,161722,0,161722,Multifamily Housing,133588,34.70000076,35.70000076,93.69999695,96.5,4634655,4767092.5,0,1072625.875,3659799,9748.549805,974855,77.29
49825,Mid-Rise Multifamily,WA024_AVA University District,4535 12th Ave NE,6746701185,4,NORTHEAST,2013,2,7,305925,0,305925,Multifamily Housing,305925,24.70000076,25.89999962,64.69999695,68,7545909.5,7931656,0,1664122.25,5677985,18679.24023,1867924,138.79
49826,Low-Rise Multifamily,19th & Mercer,526 19th Avenue East,5191100210,3,Central,2013,1,4,61558,0,61558,Multifamily Housing,42235,26.89999962,28.89999962,73.90000153,78.09999847,1327353.25,1427645.25,0,317067.4063,1081834,2455.189941,245519,20.58
49827,Low-Rise Multifamily,509 First Apartments,509 1ST AVE W,1990200395,7,MAGNOLIA / QUEEN ANNE,2013,1,4,29158,0,29158,Multifamily Housing,31325,25.89999962,27.29999924,59,62.20000076,812587.875,856235.3125,0,139629.2031,476415,3361.72998,336173,21.18
49828,Low-Rise Multifamily,Emerald City Commons,7700 Rainier Ave South,3565400000,2,SOUTHEAST,2013,1,4,87958,0,87958,Multifamily Housing,94357,27.60000038,29,63.20000076,66,2606130.75,2734756,0,452547.1875,1544091,10620.39551,1062040,67.17
49829,Senior Care Community,Aegis on Madison,2200 E Madison,2825049005,3,Central,2013,1,6,79805,0,79805,Senior Care Community,79805,94.40000153,96.40000153,221.1999969,223.3000031,7531325,7692164,0,1366841,4663661,28676.62891,2867663,184.81
49830,Low-Rise Multifamily,1711 12th Ave,1711 12th Ave,6003500699,3,EAST,2013,1,4,23397,0,23397,Multifamily Housing,23397,34.5,36.20000076,84.59999847,89.30000305,806398.1875,845824.1875,0,158904.2031,542181,2642.169922,264217,17.81
49850,K-12 School,Paul G Allen Athletic Center,14050 1st Ave NE,2832100190,5,NORTHWEST,2014,1,2,48925,0,48925,K-12 School,63500,26.20000076,26.70000076,73,73.59999847,1662054.125,1695022.25,0,405739.3125,1384383,2469.06958,246907,22.76
49857,Mid-Rise Multifamily,AMLI South Lake Union 1,1260 Republican St.,2925049041,7,LAKE UNION,2013,1,7,229742,0,229742,Multifamily Housing,176814,33.90000153,35.90000153,80.5,84.59999847,5987079,6352421.5,0,1114751.75,3803533,21835.45898,2183546,142.48
49862,Other,SCT Technical Pavilion,201 Thomas St.,1985200130,7,MAGNOLIA / QUEEN ANNE,1962,0,1,29000,0,29000,Other,25100,83.40000153,90.80000305,235.1999969,245.8999939,2429214,2642231.75,0,470313.3125,1604709,8245.049805,824505,54.98
49865,Other,SOUTH,2623 NE 46th St,925049427,4,NORTHEAST,2013,1,6,305025,239252,65773,Lifestyle Center,318986,76.59999847,78.30000305,156.5,159,25959642,26532170,0,3614135.75,12331431,136282.0938,13628209,809.76
49866,Low-Rise Multifamily,999 Hiawatha Apartments,999 Hiawatha Pl S,7132300350,3,CENTRAL,2014,1,4,122941,0,122941,Multifamily Housing,60545,33.29999924,34.29999924,104.5,107.6999969,2014148,2076158.75,0,590312.875,2014148,0,0,14.04
49867,Large Office,Home Plate Center Bldg B,1521 1ST AVE S,7666207075,2,GREATER DUWAMISH,2014,1,7,333714,146687,187027,Office,191333,23.89999962,24.29999924,72.80000305,73.09999847,4581493,4644839.5,0,1277577.75,4359095,2223.969971,222397,42.2
49868,Mid-Rise Multifamily,Rivet,1201 Mercer St,2467400211,7,LAKE UNION,2014,1,7,145716,0,145716,Multifamily Housing,114187,28.70000076,28.70000076,69,69,3276819,3276819,0,623007,2125700,11511.18945,1151119,75.96
49869,Low-Rise Multifamily,Patrick Place,4251 Aurora Ave North,5694001090,6,LAKE UNION,2014,1,4,34723,0,34723,Multifamily Housing,34723,48.79999924,51.70000076,128.6999969,137,1696024.5,1796340.25,0,377060.1875,1286529,4094.949463,409495,30.72
49870,Mid-Rise Multifamily,Stream Belmont,500 Belmont Ave E,6848200825,3,EAST,2014,1,6,55113,0,55113,Multifamily Housing,42064,28.5,29.79999924,89.5,93.59999847,1199392,1253675.75,0,351521.5938,1199392,0,0,8.36
49871,Mid-Rise Multifamily,Slate Apartments,3040 17th Ave. W.,2770602720,7,MAGNOLIA / QUEEN ANNE,2014,1,7,209583,0,209583,Multifamily Housing,274000,20.39999962,21.29999924,49.90000153,51.90000153,5590266.5,5838218,0,1093969.875,3732625,18576.4082,1857641,124.68
49872,Other,Mercedes-Benz of Seattle,2015 AIRPORT WAY S,7666203470,2,GREATER DUWAMISH,2014,1,2,56988,0,56988,Automobile Dealership,24520,22.20000076,22.20000076,46.90000153,46.90000153,544172.375,544172.375,0,81105.60156,276732,2674.399902,267440,16.13
49873,High-Rise Multifamily,Viktoria,1915 2nd Ave,1977200950,7,DOWNTOWN,2014,1,25,237186,0,237186,Multifamily Housing,180993,66,68.09999847,158,160.1999969,11951945,12332987,0,2251336.25,7681559,42703.84766,4270385,280.35
49874,Low-Rise Multifamily,Gatsby Apartments,1145 10th Ave E,6762700280,3,EAST,2014,1,3,93179,0,93179,Multifamily Housing,63663,33.20000076,34.5,77.40000153,80.19999695,2115666,2197760.75,0,379915.9063,1296273,8193.929688,819393,52.55
49889,Mid-Rise Multifamily,Green Lake Village,427 NE 72nd St,9528101710,6,NORTHWEST,2014,4,6,292376,0,292376,Multifamily Housing,225965,36.29999924,37.59999847,82.19999695,84.59999847,10084950,10432562,0,1715007.875,5851607,42333.42578,4233343,265.63
49892,Mid-Rise Multifamily,Oregon 42,4502 42ND AVE SW,952006510,1,SOUTHWEST,2014,1,7,137068,0,137068,Multifamily Housing,70584,43.20000076,45,99.19999695,104.1999969,3048317.5,3177586.75,0,533012.125,1818637,12296.7998,1229680,77.99
49893,Mid-Rise Multifamily,Sunset Electric,1111 E Pine Street,6003500305,3,EAST,2014,1,7,103100,3400,99700,Multifamily Housing,61582,50.09999847,52.40000153,109.8000031,115.6999969,3344833,3496647.25,0,535715.875,1827863,15169.7002,1516970,93.31
49894,Mid-Rise Multifamily,The Array,14027 LAKE CITY WAY NE,7663700900,5,NORTH,2014,3,6,447915,0,447915,Multifamily Housing,302864,27,28.39999962,64.69999695,68.40000153,8437401,8877181,0,1593417.75,5436741,30006.5918,3000659,197.27
49895,Mid-Rise Multifamily,Square One,1020 NE 63rd St.,1797500790,4,NORTHEAST,2014,1,6,84891,0,84891,Multifamily Housing,94250,24.70000076,25.70000076,55.29999924,57.70000076,2324764,2420332,0,388984.0938,1327214,9975.5,997550,62.23
49896,Mid-Rise Multifamily,Emmons on 3rd,2217 3rd Ave,694000055,7,DOWNTOWN,2014,1,7,47343,0,47343,Multifamily Housing,47343,30.20000076,31.39999962,59.59999847,60.90000153,1430356.75,1485564.5,0,185310.5938,632280,7980.77002,798077,46.79
49897,Mid-Rise Multifamily,Artspace Mt. Baker,2915 Rainier Avenue South,3600056,2,GREATER DUWAMISH,2014,1,5,78756,0,78756,Multifamily Housing,55751,32,33.5,92.59999847,97.19999695,1784796.5,1867807.625,0,460931.5,1572698,2120.97998,212098,22.23
49901,Mid-Rise Multifamily,Urbana,1501 NW 56th St.,2767700655,6,BALLARD,2014,1,8,439262,0,439262,Multifamily Housing,275443,32,32.20000076,82.40000153,82.69999695,9341427,9412271,0,1997472.125,6815375,25260.50977,2526051,181.67
49902,Mid-Rise Multifamily,Viva,1111 E Union St,3225049001,3,EAST,2014,1,6,123075,31916,91159,Multifamily Housing,82627,33.40000153,33.90000153,79.59999847,80.09999847,2759071.5,2799192.5,0,515685.0938,1759518,9995.537109,999554,65.35
49909,University,SSCC DUWAMISH GEORGETOWN CAMPUS,6770 E. Marginal Way S.,1800137,2,GREATER DUWAMISH,2007,4,2,149856,0,149856,College/University,149856,42.29999924,45.09999847,113.6999969,118.6999969,6335315.5,6759240.5,0,1455813.5,4967236,13680.79004,1368079,107.29
49911,Other,Educare Early Learning Center,625 S.W. 100th St.,2895800030,1,DELRIDGE,2010,1,2,44162,0,44162,Pre-school/Daycare,44162,35,38,81.90000153,87.09999847,1546484.875,1679541.25,0,279494.4063,953635,5928.5,592850,38.13
49918,Other,Rainier Beach Community Center and Pool,8721 Rainier Ave S,2123700240,2,SOUTHEAST,2013,1,1,53775,0,53775,Other - Recreation,35361,224.8999939,231.3999939,391.8999939,398.7000122,12095818,12442613,0,1174502.125,4007401,80884.15625,8088416,457.51
49919,Mid-Rise Multifamily,The Denning,1636 S McClellan Street,3086003260,2,GREATER DUWAMISH,2014,1,6,45167,0,45167,Multifamily Housing,36297,29.29999924,29.70000076,73.59999847,74.90000153,1118490,1134086.5,0,228907.9063,781034,3374.559814,337456,23.37
49920,High-Rise Multifamily,Cielo,800 Seneca St,1978200025,7,EAST,2014,1,32,434839,0,434839,Multifamily Housing,257347,46.5,47.29999924,121.6999969,122.5,11962615,12176139,0,2628942.75,8969953,29926.61719,2992662,221.47
49921,High-Rise Multifamily,Verve,2720 Fourth Avenue,696000355,7,DOWNTOWN,2014,1,13,201839,0,201839,Multifamily Housing,132698,44.40000153,44.40000153,108.6999969,108.6999969,5887101.5,5887101.5,0,1156522.875,3946056,19410.44922,1941045,130.6
49923,Mixed Use Property,Towne Apartments (McKinstry),1920 Queen Anne Ave N,1794501060,7,MAGNOLIA / QUEEN ANNE,2014,1,5,233528,0,233528,Multifamily Housing,110728,23.29999924,23.89999962,49,49.59999847,3590731,3679287.25,0,528437,1803027,17877.03906,1787704,107.51
49924,Small- and Mid-Sized Office,SCCC DISTRICT/ERICKSON,1500 HARVARD AVE,7502500010,3,EAST,1912,0,2,64820,0,64820,Office,37668,38.40000153,39.40000153,110.3000031,111.4000015,2274296.75,2332889.25,0,580529.6875,1980767,2935.290039,293529,29.4
49925,University,SCCC MITCHELL ACTIVITY CENTER/BOOKSTORE,1718 Broadway,6003001105,3,EAST,1993,1,2,99765,0,99765,College/University,99765,31.89999962,33.79999924,76.59999847,78.59999847,3185005.25,3372443.75,0,602571.5,2055974,11290.31055,1129031,74.3
49926,University,SCCC MAIN BROADWAY/EDISON,1701 BROADWAY,6003001130,3,EAST,1925,1,3,428347,0,428347,College/University,472384,78.40000153,82.5,183.6999969,187.3000031,37022180,38977108,13556219,6427496.5,21930618,15353.41016,1535341,1280.81
49928,Mid-Rise Multifamily,Arthouse Apartments,2334 Elliott Ave,654000305,7,DOWNTOWN,2014,1,7,135643,0,135643,Multifamily Housing,104860,30.20000076,30.39999962,74.90000153,75.09999847,3165129.5,3187197.25,0,635576,2168585,9965.439453,996544,68.04
49939,Low-Rise Multifamily,Gutierrez Kenney Place,6951 62nd Ave NE,225049063,4,NORTHEAST,2013,1,2,31928,0,31928,Multifamily Housing,31928,33.70000076,35.29999924,105.6999969,111,1075019.375,1128551.375,0,315070.0938,1075019,0,0,7.49
49940,Hospital,Virginia Mason Medical Center - 2149,925 Seneca St.,1979200210,3,EAST,1920,1,8,374466,0,374466,Hospital (General Medical & Surgical),1010135,162.3000031,165.5,367.8999939,369.3999939,163945984,167207104,73885472,26395222,90060497,0,0,6330.91
49943,Low-Rise Multifamily,Stewart House,80 Stewart Street,8008550000,7,DOWNTOWN,1904,1,3,49000,0,49000,Multifamily Housing,21600,136.6999969,139.3000031,366.7999878,372.3999939,4602793.5,4691944.5,0,1054888.875,3599281,10035.12012,1003512,78.39
49944,Mixed Use Property,Pine Building,1535 First Avenue,5160500000,7,DOWNTOWN,1983,1,5,66460,0,66460,Multifamily Housing,31964,87.69999695,88.30000305,173.3999939,174.1000061,5826745,5871374,0,758514.8125,2588053,32386.91992,3238692,190.05
49945,Senior Care Community,Market Garage,1426 WESTERN AVE,6598350000,7,DOWNTOWN,1989,1,3,197395,156000,41395,Senior Care Community,38800,62.79999924,65.19999695,156.3999939,158.8999939,2737534.5,2842128,0,553359.6875,1888063,8494.709961,849471,58.28
49946,Supermarket / Grocery Store,70500891 -- Ballard,5700 24th Ave NW,2767604965,6,BALLARD,2010,1,8,41198,0,41198,Supermarket/Grocery Store,41198,188.6000061,189,560.7999878,561.2999878,7768057.5,7785876.5,0,2096091.625,7151865,6161.92041,616192,82.58
49947,Mid-Rise Multifamily,WA023_AVA Ballard,5555 14th AVE NW,276810-0400,6,BALLARD,2013,1,6,317814,0,317814,Multifamily Housing,228426,29.89999962,30.70000076,70.30000305,71.09999847,6839997.5,7013675,0,1243697.75,4243497,25965.00195,2596500,167.48
49958,Other,First Hill Street Car Maintenance Shop,848 7th Ave S,8592900285,2,GREATER DUWAMISH,2014,1,1,20993,0,20993,"Repair Services (Vehicle, Shoe, Locksmith, etc)",20983,44,45.79999924,125.4000015,129.6999969,923812.8125,961628.625,0,233244.0938,795829,989.1200562,98912,10.8
49964,Mid-Rise Multifamily,Broadstone Infinity,1414 10th Ave,6003500070,3,EAST,2014,2,7,278554,37424,241130,Multifamily Housing,278554,22.79999924,22.79999924,72.69999695,72.69999695,6352846.5,6362361,0,1669022.75,5694706,22493.37695,2249338,159.16
49965,Mid-Rise Multifamily,Canvas,600 Elliott Ave. W,3879901715,7,MAGNOLIA / QUEEN ANNE,2014,1,5,118344,0,118344,Multifamily Housing,98675,23.39999962,23.39999962,73.5,73.5,2309007.25,2309007.25,0,676731.1875,2309007,0,0,16.1
49966,Other,Smilow Rainier Vista Boys & Girls Club,4520 Martin Luther King Jr. Way S,6056110050,2,SOUTHEAST,2009,1,0,40265,0,40265,Pre-school/Daycare,40265,53.59999847,56.20000076,127.5,130.1999969,2159170.25,2261075.5,0,402023.1875,1371703,7874.669922,787467,51.39
49967,University,University of Washington - Seattle Campus,NE 45th St & Brooklyn Ave,1625049001,4,NORTHEAST,1900,111,0,9320156,0,9320156,College/University,9320156,93.80000305,0,246.6000061,0,873923712,0,84985240,192577488,657074389,0,0,11140.56
49968,University,Aerospace,3795 E Stevens Way NE,1625049001,4,NORTHEAST,1969,1,4,58779,0,58779,College/University,58779,85.09999847,0,221,0,5000717,0,0,1090040.125,3719217,0,0,25.93
49970,Residence Hall,Cedar Hall,1112 NE 41st ST,1625049001,4,NORTHEAST,2011,1,0,176225,0,176225,Residence Hall/Dormitory,176225,28,29.60000038,70,73.59999847,4926695,5209463.5,0,1003689.188,3424588,15021.07031,1502107,103.65
49972,University,Computer Science and Electrical Engineering,3785 E Stevens Way NE,1625049001,4,NORTHEAST,1998,1,6,203030,0,203030,College/University,203030,252,0,561,0,51168308,0,0,8386463.5,28614613,0,0,199.48
49979,Residence Hall,Lander Hall,1201 NE Campus Pkwy,1625049001,4,NORTHEAST,1953,1,0,166991,0,166991,Residence Hall/Dormitory,166991,95.59999847,99.40000153,211.8000031,215.6999969,15965859,16591973,0,2609182,8902529,70633.28906,7063329,437.2
49980,Residence Hall,Mercer Hall,1009 NE Pacific St,1625049001,4,NORTHEAST,1970,1,0,89392,0,89392,Residence Hall/Dormitory,89392,77.90000153,83.69999695,244.5,262.8999939,6960904.5,7483350,0,2040124.25,6960904,0,0,48.53
49983,Residence Hall,Poplar Hall,3715 W Stevens Way NE,1625049001,4,NORTHEAST,2011,1,0,97040,0,97040,Residence Hall/Dormitory,97040,40.09999847,42,109.5,114.4000015,3894142.5,4075094.5,0,917299,3129824,7643.180176,764318,62.41
49985,Large Office,Amazon Phase VI,500 9th Avenue North,1983200075,7,LAKE UNION,2014,1,6,427181,0,427181,Office,427181,38.29999924,39.40000153,109.8000031,111.9000015,16371039,16810854,0,4165603.5,14213039,21579.98438,2157998,213.7
49986,Residence Hall,Arnett Hall,3309 6th Ave W,3613600140,7,MAGNOLIA / QUEEN ANNE,2015,1,5,69451,0,69451,Residence Hall/Dormitory,46828,34.20000076,36.90000153,76.69999695,82.09999847,1603730.25,1725944.25,0,267490.4063,912677,6910.529785,691053,43.06
49987,Senior Care Community,Village Cove,6850 Woodlawn Ave NE,9528104695,6,NORTHWEST,2015,1,4,47711,0,47711,Senior Care Community,47711,25.5,27.39999962,60.59999847,64.40000153,1215698.75,1306865.25,0,226307.0938,772160,4435.389648,443539,28.94
49988,Mid-Rise Multifamily,Evolve,954 E Union St,6003500040,3,EAST,2015,1,6,107556,0,107556,Multifamily Housing,70535,38.40000153,42,120.6999969,131.6999969,2711776.5,2959096.5,0,794776.125,2711776,0,0,18.9
49990,Low-Rise Multifamily,Valor Apartments,12517 33rd Ave NE,1453601181,5,NORTH,2015,1,4,20128,0,20128,Multifamily Housing,21019,29.5,29.5,92.59999847,92.59999847,619545.125,619545.125,0,181578.2969,619545,0,0,4.32
49992,High-Rise Multifamily,Stadium Place,201 S King St.,7953000000,2,DOWNTOWN,2014,1,26,619416,0,619416,Multifamily Housing,430927,53.40000153,55.20000076,114.3000031,116.4000015,23853556,24655422,0,3654375.5,12468729,113848.2656,11384827,691.57
49994,High-Rise Multifamily,Dimension,225 Cedar,656000120,7,DOWNTOWN,2014,1,26,269065,0,269065,Multifamily Housing,193927,41.5,43.59999847,102.5,107.8000031,8052614.5,8459635,0,1602232.625,5466818,25857.95898,2585796,175.44
49996,Mid-Rise Multifamily,Belroy Apartments Modern,711 Bellevue Ave E,2163900445,3,EAST,2013,3,6,83296,0,83296,Multifamily Housing,51785,37.20000076,38.90000153,91.69999695,96.19999695,1957505.75,2046159.25,0,388470.3125,1325461,6320.449707,632045,42.81
49997,Low-Rise Multifamily,The Flats at Interbay,3036 16th Ave W,2770602910,7,MAGNOLIA / QUEEN ANNE,2014,1,4,112264,0,112264,Multifamily Housing,88304,28.89999962,29.39999962,90.69999695,92.40000153,2549649.75,2599724.75,0,747259.5,2549649,0,0,17.77
49998,Self-Storage Facility,West Coast Self-Storage of Columbia City,3736 Rainier Ave S,3357400211,2,SOUTHEAST,2014,1,4,101580,14004,87576,Self-Storage Facility,87576,10.69999981,10.69999981,32,32,940844.6875,940844.6875,0,254443.5938,868162,726.8301392,72683,9.91
49999,Mid-Rise Multifamily,Aperture on Fifth,206 5th Ave N,1991200300,7,LAKE UNION,2014,1,7,94909,0,94909,Multifamily Housing,67708,36.70000076,38.90000153,87,93.30000305,2483074.25,2635043.25,0,460816.8125,1572307,9107.669922,910767,59.33
50000,Mid-Rise Multifamily,Nine and Pine,1601 9th Ave,660000860,7,DOWNTOWN,2014,1,7,74509,0,74509,Multifamily Housing,53768,78.40000153,80.5,152.6999969,152.6999969,4216639.5,4327891.5,0,446335.8125,1522898,32674.24414,3267424,184.15
50001,Mid-Rise Multifamily,REO Flats,1525 14th Ave,6003000245,3,EAST,2013,1,7,118800,0,118800,Multifamily Housing,80262,55.09999847,56,118.5,119.4000015,4423607,4496225.5,0,682310.625,2328044,20955.63086,2095563,127.53
50002,Other,Audi Seattle UVA Bldg,4741 11TH AVE NE,6746701515,4,NORTHEAST,2014,1,3,33648,0,33648,Parking,83600,35.90000153,35.90000153,112.6999969,112.6999969,1399581.625,1399581.625,0,410193.9063,1399582,0,0,9.76
50003,Low-Rise Multifamily,LaVita Apartments,4055 8th Ave NE,4092302015,4,NORTHEAST,2014,1,4,21267,0,21267,Multifamily Housing,19633,37.09999847,39.59999847,87.09999847,93.69999695,728167,777933.375,0,132577.4063,452354,2758.129883,275813,17.8
50005,Mid-Rise Multifamily,Studio 7 Apartments,4029 7th Ave NE,4092302105,4,NORTHEAST,2014,1,5,30649,0,30649,Multifamily Housing,24520,42.29999924,44.20000076,83.30000305,85.19999695,1038351.875,1082892.625,0,133605.7031,455863,5824.890137,582489,34.11
50006,Mid-Rise Multifamily,Cheryl Chow Court,2014 NW 57th St,4311050000,6,BALLARD,2014,1,6,39286,0,39286,Multifamily Housing,24380,57.09999847,59.5,179.3000031,186.6999969,1392299.75,1449795.375,0,408059.6875,1392300,0,0,9.71
